,dataset,metric,graphid,rule,pred,fidelity,infidelity,mags,spars
0,ba2,cosine,12,19,0.7239721417427063,0.35144081711769104,0.7364557385444641,3,0.12
0,ba2,cosine,12,20,0.7239721417427063,0.2048051357269287,0.725756824016571,3,0.2
0,ba2,cosine,12,21,0.7239721417427063,0.35144081711769104,0.7364557385444641,3,0.12
0,ba2,cosine,12,22,0.7239721417427063,0.3400072157382965,0.7258201241493225,4,0.2
0,ba2,cosine,12,23,0.7239721417427063,0.7239721417427063,0,3,0.0
0,ba2,cosine,12,24,0.7239721417427063,0.7239721417427063,0,4,0.0
0,ba2,cosine,13,0,0.7186031341552734,0.7186031341552734,0,15,0.0
0,ba2,cosine,13,1,0.7186031341552734,0.36376306414604187,0.7258201241493225,5,0.2
0,ba2,cosine,13,2,0.7186031341552734,0.19159787893295288,0.7234347462654114,3,0.56
0,ba2,cosine,13,3,0.7186031341552734,0.7256783246994019,0.7019941210746765,2,0.28
0,ba2,cosine,13,4,0.7186031341552734,0.7186031341552734,0,4,0.0
0,ba2,cosine,13,5,0.7186031341552734,0.19796793162822723,0.7219860553741455,2,0.6
0,ba2,cosine,13,6,0.7186031341552734,0.14374521374702454,0.33114388585090637,2,0.6
0,ba2,cosine,13,7,0.7186031341552734,0.7186031341552734,0,3,0.0
0,ba2,cosine,13,8,0.7186031341552734,0.7256783246994019,0.7019941210746765,2,0.28
0,ba2,cosine,13,9,0.7186031341552734,0.7186031341552734,0,3,0.0
0,ba2,cosine,13,10,0.7186031341552734,0.7186031341552734,0,3,0.0
0,ba2,cosine,13,11,0.7186031341552734,0.7186031341552734,0,3,0.0
0,ba2,cosine,13,12,0.7186031341552734,0.7186031341552734,0,3,0.0
0,ba2,cosine,13,13,0.7186031341552734,0.7186031341552734,0,3,0.0
0,ba2,cosine,13,14,0.7186031341552734,0.7186031341552734,0,3,0.0
0,ba2,cosine,13,15,0.7186031341552734,0.2653621733188629,0.5410898327827454,3,0.24
0,ba2,cosine,13,16,0.7186031341552734,0.7186031341552734,0,3,0.0
0,ba2,cosine,13,17,0.7186031341552734,0.7186031341552734,0,3,0.0
0,ba2,cosine,13,18,0.7186031341552734,0.3491082787513733,0.7364557385444641,3,0.12
0,ba2,cosine,13,19,0.7186031341552734,0.3491082787513733,0.7364557385444641,3,0.12
0,ba2,cosine,13,20,0.7186031341552734,0.36376306414604187,0.7258201241493225,3,0.2
0,ba2,cosine,13,21,0.7186031341552734,0.7186031341552734,0,3,0.0
0,ba2,cosine,13,22,0.7186031341552734,0.36376306414604187,0.7258201241493225,4,0.2
0,ba2,cosine,13,23,0.7186031341552734,0.3491082787513733,0.7364557385444641,3,0.12
0,ba2,cosine,13,24,0.7186031341552734,0.209808811545372,0.7283511757850647,4,0.32
0,ba2,cosine,14,0,0.6292064785957336,0.6292064785957336,0,15,0.0
0,ba2,cosine,14,1,0.6292064785957336,0.3849278390407562,0.7258201241493225,5,0.2
0,ba2,cosine,14,2,0.6292064785957336,0.14374524354934692,0.6606143712997437,3,0.8
0,ba2,cosine,14,3,0.6292064785957336,0.6292064785957336,0,2,0.0
0,ba2,cosine,14,4,0.6292064785957336,0.6292064785957336,0,4,0.0
0,ba2,cosine,14,5,0.6292064785957336,0.269275039434433,0.33024290204048157,2,0.72
0,ba2,cosine,14,6,0.6292064785957336,0.21630220115184784,0.292559951543808,2,0.68
0,ba2,cosine,14,7,0.6292064785957336,0.6292064785957336,0,3,0.0
0,ba2,cosine,14,8,0.6292064785957336,0.6292064785957336,0,2,0.0
0,ba2,cosine,14,9,0.6292064785957336,0.2781599760055542,0.7364557385444641,3,0.12
0,ba2,cosine,14,10,0.6292064785957336,0.2781599760055542,0.7364557385444641,3,0.12
0,ba2,cosine,14,11,0.6292064785957336,0.6292064785957336,0,3,0.0
0,ba2,cosine,14,12,0.6292064785957336,0.6292064785957336,0,3,0.0
0,ba2,cosine,14,13,0.6292064785957336,0.6292064785957336,0,3,0.0
0,ba2,cosine,14,14,0.6292064785957336,0.6292064785957336,0,3,0.0
0,ba2,cosine,14,15,0.6292064785957336,0.5985826849937439,0.7257567644119263,3,0.2
0,ba2,cosine,14,16,0.6292064785957336,0.6292064785957336,0,3,0.0
0,ba2,cosine,14,17,0.6292064785957336,0.2781599760055542,0.7364557385444641,3,0.12
0,ba2,cosine,14,18,0.6292064785957336,0.35933414101600647,0.7364557385444641,3,0.12
0,ba2,cosine,14,19,0.6292064785957336,0.35933414101600647,0.7364557385444641,3,0.12
0,ba2,cosine,14,20,0.6292064785957336,0.2616668939590454,0.5932778716087341,3,0.32
0,ba2,cosine,14,21,0.6292064785957336,0.6292064785957336,0,3,0.0
0,ba2,cosine,14,22,0.6292064785957336,0.3849278390407562,0.7258201241493225,4,0.2
0,ba2,cosine,14,23,0.6292064785957336,0.6292064785957336,0,3,0.0
0,ba2,cosine,14,24,0.6292064785957336,0.37575048208236694,0.7208060622215271,4,0.16
0,ba2,cosine,15,0,0.723116397857666,0.723116397857666,0,15,0.0
0,ba2,cosine,15,1,0.723116397857666,0.723116397857666,0,5,0.0
0,ba2,cosine,15,2,0.723116397857666,0.14374524354934692,0.7232985496520996,3,0.64
0,ba2,cosine,15,3,0.723116397857666,0.3307092785835266,0.7208060622215271,2,0.16
0,ba2,cosine,15,4,0.723116397857666,0.723116397857666,0,4,0.0
0,ba2,cosine,15,5,0.723116397857666,0.20596835017204285,0.7256727814674377,2,0.64
0,ba2,cosine,15,6,0.723116397857666,0.19159787893295288,0.3440108895301819,2,0.56
0,ba2,cosine,15,7,0.723116397857666,0.723116397857666,0,3,0.0
0,ba2,cosine,15,8,0.723116397857666,0.3307092785835266,0.7208060622215271,2,0.16
0,ba2,cosine,15,9,0.723116397857666,0.723116397857666,0,3,0.0
0,ba2,cosine,15,10,0.723116397857666,0.723116397857666,0,3,0.0
0,ba2,cosine,15,11,0.723116397857666,0.723116397857666,0,3,0.0
0,ba2,cosine,15,12,0.723116397857666,0.723116397857666,0,3,0.0
0,ba2,cosine,15,13,0.723116397857666,0.723116397857666,0,3,0.0
0,ba2,cosine,15,14,0.723116397857666,0.723116397857666,0,3,0.0
0,ba2,cosine,15,15,0.723116397857666,0.2088104486465454,0.7189415693283081,3,0.48
0,ba2,cosine,15,16,0.723116397857666,0.723116397857666,0,3,0.0
0,ba2,cosine,15,17,0.723116397857666,0.723116397857666,0,3,0.0
0,ba2,cosine,15,18,0.723116397857666,0.26506343483924866,0.7321114540100098,3,0.16
0,ba2,cosine,15,19,0.723116397857666,0.26506343483924866,0.7321114540100098,3,0.16
0,ba2,cosine,15,20,0.723116397857666,0.25780120491981506,0.7364557385444641,3,0.12
0,ba2,cosine,15,21,0.723116397857666,0.3529360890388489,0.7364557385444641,3,0.12
0,ba2,cosine,15,22,0.723116397857666,0.26506343483924866,0.451533704996109,4,0.16
0,ba2,cosine,15,23,0.723116397857666,0.29852283000946045,0.7364557385444641,3,0.12
0,ba2,cosine,15,24,0.723116397857666,0.2088104486465454,0.7189415693283081,4,0.48
0,ba2,cosine,16,0,0.2814348638057709,0.2814348638057709,0,15,0.0
0,ba2,cosine,16,1,0.2814348638057709,0.1437452882528305,0.33948442339897156,5,0.68
0,ba2,cosine,16,2,0.2814348638057709,0.14374525845050812,0.7321020364761353,3,0.72
0,ba2,cosine,16,3,0.2814348638057709,0.2814348638057709,0,2,0.0
0,ba2,cosine,16,4,0.2814348638057709,0.2814348638057709,0,4,0.0
0,ba2,cosine,16,5,0.2814348638057709,0.14374515414237976,0.7263701558113098,2,0.64
0,ba2,cosine,16,6,0.2814348638057709,0.14374515414237976,0.7276481986045837,2,0.64
0,ba2,cosine,16,7,0.2814348638057709,0.2814348638057709,0,3,0.0
0,ba2,cosine,16,8,0.2814348638057709,0.19830234348773956,0.7069770693778992,2,0.36
0,ba2,cosine,16,9,0.2814348638057709,0.7191269397735596,0.1437450647354126,3,0.2
0,ba2,cosine,16,10,0.2814348638057709,0.7191269397735596,0.1437450647354126,3,0.2
0,ba2,cosine,16,11,0.2814348638057709,0.2814348638057709,0,3,0.0
0,ba2,cosine,16,12,0.2814348638057709,0.2814348638057709,0,3,0.0
0,ba2,cosine,16,13,0.2814348638057709,0.7191269397735596,0.1437450647354126,3,0.2
0,ba2,cosine,16,14,0.2814348638057709,0.2814348638057709,0,3,0.0
0,ba2,cosine,16,15,0.2814348638057709,0.21723558008670807,0.7208060622215271,3,0.16
0,ba2,cosine,16,16,0.2814348638057709,0.2814348638057709,0,3,0.0
0,ba2,cosine,16,17,0.2814348638057709,0.7191269397735596,0.1437450647354126,3,0.2
0,ba2,cosine,16,18,0.2814348638057709,0.2814348638057709,0,3,0.0
0,ba2,cosine,16,19,0.2814348638057709,0.2814348638057709,0,3,0.0
0,ba2,cosine,16,20,0.2814348638057709,0.7191269397735596,0.1437450647354126,3,0.2
0,ba2,cosine,16,21,0.2814348638057709,0.2814348638057709,0,3,0.0
0,ba2,cosine,16,22,0.2814348638057709,0.3591401278972626,0.2784317135810852,4,0.2
0,ba2,cosine,16,23,0.2814348638057709,0.2814348638057709,0,3,0.0
0,ba2,cosine,16,24,0.2814348638057709,0.21723558008670807,0.7208060622215271,4,0.16
0,ba2,cosine,17,0,0.6093016862869263,0.6093016862869263,0,15,0.0
0,ba2,cosine,17,1,0.6093016862869263,0.34631451964378357,0.7258201241493225,5,0.2
0,ba2,cosine,17,2,0.6093016862869263,0.14374518394470215,0.598265528678894,3,0.72
0,ba2,cosine,17,3,0.6093016862869263,0.6093016862869263,0,2,0.0
0,ba2,cosine,17,4,0.6093016862869263,0.6093016862869263,0,4,0.0
0,ba2,cosine,17,5,0.6093016862869263,0.24056369066238403,0.2566874921321869,2,0.6
0,ba2,cosine,17,6,0.6093016862869263,0.19410236179828644,0.22312767803668976,2,0.6
0,ba2,cosine,17,7,0.6093016862869263,0.6093016862869263,0,3,0.0
0,ba2,cosine,17,8,0.6093016862869263,0.3648775815963745,0.7053744792938232,2,0.24
0,ba2,cosine,17,9,0.6093016862869263,0.31190890073776245,0.7364557385444641,3,0.12
0,ba2,cosine,17,10,0.6093016862869263,0.31190890073776245,0.7364557385444641,3,0.12
0,ba2,cosine,17,11,0.6093016862869263,0.6093016862869263,0,3,0.0
0,ba2,cosine,17,12,0.6093016862869263,0.6093016862869263,0,3,0.0
0,ba2,cosine,17,13,0.6093016862869263,0.6093016862869263,0,3,0.0
0,ba2,cosine,17,14,0.6093016862869263,0.6093016862869263,0,3,0.0
0,ba2,cosine,17,15,0.6093016862869263,0.23217706382274628,0.45863771438598633,3,0.32
0,ba2,cosine,17,16,0.6093016862869263,0.6093016862869263,0,3,0.0
0,ba2,cosine,17,17,0.6093016862869263,0.31190890073776245,0.7364557385444641,3,0.12
0,ba2,cosine,17,18,0.6093016862869263,0.35340315103530884,0.7364557385444641,3,0.12
0,ba2,cosine,17,19,0.6093016862869263,0.35340315103530884,0.7364557385444641,3,0.12
0,ba2,cosine,17,20,0.6093016862869263,0.34631451964378357,0.7258201241493225,3,0.2
0,ba2,cosine,17,21,0.6093016862869263,0.6093016862869263,0,3,0.0
0,ba2,cosine,17,22,0.6093016862869263,0.34631451964378357,0.7258201241493225,4,0.2
0,ba2,cosine,17,23,0.6093016862869263,0.6093016862869263,0,3,0.0
0,ba2,cosine,17,24,0.6093016862869263,0.20582184195518494,0.6942015886306763,4,0.52
0,ba2,cosine,18,0,0.7193722724914551,0.7193722724914551,0,15,0.0
0,ba2,cosine,18,1,0.7193722724914551,0.34211474657058716,0.7258201241493225,5,0.2
0,ba2,cosine,18,2,0.7193722724914551,0.1437452882528305,0.6449806690216064,3,0.68
0,ba2,cosine,18,3,0.7193722724914551,0.7193722724914551,0,2,0.0
0,ba2,cosine,18,4,0.7193722724914551,0.7193722724914551,0,4,0.0
0,ba2,cosine,18,5,0.7193722724914551,0.20596890151500702,0.34784361720085144,2,0.64
0,ba2,cosine,18,6,0.7193722724914551,0.2653592526912689,0.3436455726623535,2,0.56
0,ba2,cosine,18,7,0.7193722724914551,0.7193722724914551,0,3,0.0
0,ba2,cosine,18,8,0.7193722724914551,0.2834295928478241,0.7172960042953491,2,0.52
0,ba2,cosine,18,9,0.7193722724914551,0.7193722724914551,0,3,0.0
0,ba2,cosine,18,10,0.7193722724914551,0.7193722724914551,0,3,0.0
0,ba2,cosine,18,11,0.7193722724914551,0.7193722724914551,0,3,0.0
0,ba2,cosine,18,12,0.7193722724914551,0.7193722724914551,0,3,0.0
0,ba2,cosine,18,13,0.7193722724914551,0.7193722724914551,0,3,0.0
0,ba2,cosine,18,14,0.7193722724914551,0.7193722724914551,0,3,0.0
0,ba2,cosine,18,15,0.7193722724914551,0.3048938512802124,0.7364557385444641,3,0.12
0,ba2,cosine,18,16,0.7193722724914551,0.7193722724914551,0,3,0.0
0,ba2,cosine,18,17,0.7193722724914551,0.7193722724914551,0,3,0.0
0,ba2,cosine,18,18,0.7193722724914551,0.3442898690700531,0.7364557385444641,3,0.12
0,ba2,cosine,18,19,0.7193722724914551,0.3442898690700531,0.7364557385444641,3,0.12
0,ba2,cosine,18,20,0.7193722724914551,0.2696107029914856,0.725756824016571,3,0.2
0,ba2,cosine,18,21,0.7193722724914551,0.7193722724914551,0,3,0.0
0,ba2,cosine,18,22,0.7193722724914551,0.34211474657058716,0.7258201241493225,4,0.2
0,ba2,cosine,18,23,0.7193722724914551,0.7193722724914551,0,3,0.0
0,ba2,cosine,18,24,0.7193722724914551,0.19376975297927856,0.6742373704910278,4,0.36
0,ba2,cosine,19,0,0.2756786346435547,0.2756786346435547,0,15,0.0
0,ba2,cosine,19,1,0.2756786346435547,0.1437452882528305,0.3373121917247772,5,0.68
0,ba2,cosine,19,2,0.2756786346435547,0.14374518394470215,0.7248833179473877,3,0.6
0,ba2,cosine,19,3,0.2756786346435547,0.2158052921295166,0.7019941210746765,2,0.28
0,ba2,cosine,19,4,0.2756786346435547,0.2756786346435547,0,4,0.0
0,ba2,cosine,19,5,0.2756786346435547,0.16017602384090424,0.7021219730377197,2,0.52
0,ba2,cosine,19,6,0.2756786346435547,0.15068717300891876,0.2566051781177521,2,0.56
0,ba2,cosine,19,7,0.2756786346435547,0.2756786346435547,0,3,0.0
0,ba2,cosine,19,8,0.2756786346435547,0.2158052921295166,0.7019941210746765,2,0.28
0,ba2,cosine,19,9,0.2756786346435547,0.17270304262638092,0.2218719869852066,3,0.36
0,ba2,cosine,19,10,0.2756786346435547,0.17270304262638092,0.2218719869852066,3,0.36
0,ba2,cosine,19,11,0.2756786346435547,0.2756786346435547,0,3,0.0
0,ba2,cosine,19,12,0.2756786346435547,0.2756786346435547,0,3,0.0
0,ba2,cosine,19,13,0.2756786346435547,0.38023582100868225,0.7364557385444641,3,0.12
0,ba2,cosine,19,14,0.2756786346435547,0.2756786346435547,0,3,0.0
0,ba2,cosine,19,15,0.2756786346435547,0.14221325516700745,0.7261890769004822,3,0.28
0,ba2,cosine,19,16,0.2756786346435547,0.2756786346435547,0,3,0.0
0,ba2,cosine,19,17,0.2756786346435547,0.17270304262638092,0.2218719869852066,3,0.36
0,ba2,cosine,19,18,0.2756786346435547,0.2756786346435547,0,3,0.0
0,ba2,cosine,19,19,0.2756786346435547,0.2756786346435547,0,3,0.0
0,ba2,cosine,19,20,0.2756786346435547,0.38023582100868225,0.7364557385444641,3,0.12
0,ba2,cosine,19,21,0.2756786346435547,0.2756786346435547,0,3,0.0
0,ba2,cosine,19,22,0.2756786346435547,0.7109604477882385,0.1437452882528305,4,0.32
0,ba2,cosine,19,23,0.2756786346435547,0.2756786346435547,0,3,0.0
0,ba2,cosine,19,24,0.2756786346435547,0.13882900774478912,0.7101691365242004,4,0.2
0,ba2,cosine,20,0,0.46059659123420715,0.46059659123420715,0,15,0.0
0,ba2,cosine,20,1,0.46059659123420715,0.38486722111701965,0.7258201241493225,5,0.2
0,ba2,cosine,20,2,0.46059659123420715,0.14374519884586334,0.5141024589538574,3,0.84
0,ba2,cosine,20,3,0.46059659123420715,0.46059659123420715,0,2,0.0
0,ba2,cosine,20,4,0.46059659123420715,0.46059659123420715,0,4,0.0
0,ba2,cosine,20,5,0.46059659123420715,0.33447420597076416,0.353624165058136,2,0.64
0,ba2,cosine,20,6,0.46059659123420715,0.14374512434005737,0.34227219223976135,2,0.72
0,ba2,cosine,20,7,0.46059659123420715,0.32859477400779724,0.7364557385444641,3,0.12
0,ba2,cosine,20,8,0.46059659123420715,0.37626340985298157,0.1437450349330902,2,0.08
0,ba2,cosine,20,9,0.46059659123420715,0.7319933176040649,0.45713067054748535,3,0.24
0,ba2,cosine,20,10,0.46059659123420715,0.7319933176040649,0.45713067054748535,3,0.24
0,ba2,cosine,20,11,0.46059659123420715,0.46059659123420715,0,3,0.0
0,ba2,cosine,20,12,0.46059659123420715,0.46059659123420715,0,3,0.0
0,ba2,cosine,20,13,0.46059659123420715,0.46059659123420715,0,3,0.0
0,ba2,cosine,20,14,0.46059659123420715,0.46059659123420715,0,3,0.0
0,ba2,cosine,20,15,0.46059659123420715,0.2763921916484833,0.6876529455184937,3,0.4
0,ba2,cosine,20,16,0.46059659123420715,0.46059659123420715,0,3,0.0
0,ba2,cosine,20,17,0.46059659123420715,0.7319933176040649,0.45713067054748535,3,0.24
0,ba2,cosine,20,18,0.46059659123420715,0.3727197051048279,0.7364557385444641,3,0.12
0,ba2,cosine,20,19,0.46059659123420715,0.3727197051048279,0.7364557385444641,3,0.12
0,ba2,cosine,20,20,0.46059659123420715,0.2762998044490814,0.39814916253089905,3,0.28
0,ba2,cosine,20,21,0.46059659123420715,0.46059659123420715,0,3,0.0
0,ba2,cosine,20,22,0.46059659123420715,0.38486722111701965,0.7258201241493225,4,0.2
0,ba2,cosine,20,23,0.46059659123420715,0.46059659123420715,0,3,0.0
0,ba2,cosine,20,24,0.46059659123420715,0.26573917269706726,0.6742374300956726,4,0.36
0,ba2,cosine,21,0,0.29553037881851196,0.7262880802154541,0.6886290311813354,15,0.6
0,ba2,cosine,21,1,0.29553037881851196,0.14374566078186035,0.7197345495223999,5,0.64
0,ba2,cosine,21,2,0.29553037881851196,0.14374525845050812,0.7184991240501404,3,0.56
0,ba2,cosine,21,3,0.29553037881851196,0.22209884226322174,0.6934493184089661,2,0.44
0,ba2,cosine,21,4,0.29553037881851196,0.29553037881851196,0,4,0.0
0,ba2,cosine,21,5,0.29553037881851196,0.14374524354934692,0.7157002687454224,2,0.52
0,ba2,cosine,21,6,0.29553037881851196,0.14374525845050812,0.7054070830345154,2,0.52
0,ba2,cosine,21,7,0.29553037881851196,0.29553037881851196,0,3,0.0
0,ba2,cosine,21,8,0.29553037881851196,0.22209884226322174,0.6934493184089661,2,0.44
0,ba2,cosine,21,9,0.29553037881851196,0.7054257392883301,0.7364557385444641,3,0.12
0,ba2,cosine,21,10,0.29553037881851196,0.1716054379940033,0.7364557385444641,3,0.12
0,ba2,cosine,21,11,0.29553037881851196,0.7043678164482117,0.7321114540100098,3,0.16
0,ba2,cosine,21,12,0.29553037881851196,0.7054257392883301,0.7364557385444641,3,0.12
0,ba2,cosine,21,13,0.29553037881851196,0.1437453329563141,0.45713067054748535,3,0.24
0,ba2,cosine,21,14,0.29553037881851196,0.7043678164482117,0.7321114540100098,3,0.16
0,ba2,cosine,21,15,0.29553037881851196,0.29553037881851196,0,3,0.0
0,ba2,cosine,21,16,0.29553037881851196,0.7054257392883301,0.7364557385444641,3,0.12
0,ba2,cosine,21,17,0.29553037881851196,0.1716054379940033,0.7364557385444641,3,0.12
0,ba2,cosine,21,18,0.29553037881851196,0.7054257392883301,0.7364557385444641,3,0.12
0,ba2,cosine,21,19,0.29553037881851196,0.7054257392883301,0.7364557385444641,3,0.12
0,ba2,cosine,21,20,0.29553037881851196,0.1716054379940033,0.7364557385444641,3,0.12
0,ba2,cosine,21,21,0.29553037881851196,0.7054257392883301,0.7364557385444641,3,0.12
0,ba2,cosine,21,22,0.29553037881851196,0.7240687012672424,0.14374525845050812,4,0.52
0,ba2,cosine,21,23,0.29553037881851196,0.7054257392883301,0.7364557385444641,3,0.12
0,ba2,cosine,21,24,0.29553037881851196,0.29553037881851196,0,4,0.0
0,ba2,cosine,22,0,0.2823818624019623,0.2823818624019623,0,15,0.0
0,ba2,cosine,22,1,0.2823818624019623,0.14374521374702454,0.3040629029273987,5,0.68
0,ba2,cosine,22,2,0.2823818624019623,0.14374518394470215,0.7173721194267273,3,0.56
0,ba2,cosine,22,3,0.2823818624019623,0.2823818624019623,0,2,0.0
0,ba2,cosine,22,4,0.2823818624019623,0.2823818624019623,0,4,0.0
0,ba2,cosine,22,5,0.2823818624019623,0.14374512434005737,0.7193207740783691,2,0.68
0,ba2,cosine,22,6,0.2823818624019623,0.14374515414237976,0.7194886803627014,2,0.64
0,ba2,cosine,22,7,0.2823818624019623,0.2823818624019623,0,3,0.0
0,ba2,cosine,22,8,0.2823818624019623,0.16831481456756592,0.7144733667373657,2,0.28
0,ba2,cosine,22,9,0.2823818624019623,0.1683148592710495,0.19500498473644257,3,0.28
0,ba2,cosine,22,10,0.2823818624019623,0.1683148592710495,0.19500498473644257,3,0.28
0,ba2,cosine,22,11,0.2823818624019623,0.2823818624019623,0,3,0.0
0,ba2,cosine,22,12,0.2823818624019623,0.2823818624019623,0,3,0.0
0,ba2,cosine,22,13,0.2823818624019623,0.16649402678012848,0.45713067054748535,3,0.24
0,ba2,cosine,22,14,0.2823818624019623,0.2823818624019623,0,3,0.0
0,ba2,cosine,22,15,0.2823818624019623,0.2823818624019623,0,3,0.0
0,ba2,cosine,22,16,0.2823818624019623,0.2823818624019623,0,3,0.0
0,ba2,cosine,22,17,0.2823818624019623,0.1683148592710495,0.19500498473644257,3,0.28
0,ba2,cosine,22,18,0.2823818624019623,0.2823818624019623,0,3,0.0
0,ba2,cosine,22,19,0.2823818624019623,0.2823818624019623,0,3,0.0
0,ba2,cosine,22,20,0.2823818624019623,0.20268060266971588,0.7364557385444641,3,0.12
0,ba2,cosine,22,21,0.2823818624019623,0.2823818624019623,0,3,0.0
0,ba2,cosine,22,22,0.2823818624019623,0.1664939820766449,0.34430763125419617,4,0.24
0,ba2,cosine,22,23,0.2823818624019623,0.2823818624019623,0,3,0.0
0,ba2,cosine,22,24,0.2823818624019623,0.14374513924121857,0.7180229425430298,4,0.24
0,ba2,cosine,23,0,0.6079152822494507,0.6079152822494507,0,15,0.0
0,ba2,cosine,23,1,0.6079152822494507,0.33754590153694153,0.7258201241493225,5,0.2
0,ba2,cosine,23,2,0.6079152822494507,0.19796793162822723,0.7180002331733704,3,0.6
0,ba2,cosine,23,3,0.6079152822494507,0.6596584916114807,0.7019941210746765,2,0.28
0,ba2,cosine,23,4,0.6079152822494507,0.6079152822494507,0,4,0.0
0,ba2,cosine,23,5,0.6079152822494507,0.29130372405052185,0.3191344738006592,2,0.52
0,ba2,cosine,23,6,0.6079152822494507,0.23396964371204376,0.35669514536857605,2,0.64
0,ba2,cosine,23,7,0.6079152822494507,0.6079152822494507,0,3,0.0
0,ba2,cosine,23,8,0.6079152822494507,0.6596584916114807,0.7019941210746765,2,0.28
0,ba2,cosine,23,9,0.6079152822494507,0.2424210160970688,0.7364557385444641,3,0.12
0,ba2,cosine,23,10,0.6079152822494507,0.2424210160970688,0.7364557385444641,3,0.12
0,ba2,cosine,23,11,0.6079152822494507,0.6079152822494507,0,3,0.0
0,ba2,cosine,23,12,0.6079152822494507,0.6079152822494507,0,3,0.0
0,ba2,cosine,23,13,0.6079152822494507,0.6079152822494507,0,3,0.0
0,ba2,cosine,23,14,0.6079152822494507,0.6079152822494507,0,3,0.0
0,ba2,cosine,23,15,0.6079152822494507,0.28693845868110657,0.5410898327827454,3,0.24
0,ba2,cosine,23,16,0.6079152822494507,0.6079152822494507,0,3,0.0
0,ba2,cosine,23,17,0.6079152822494507,0.2424210160970688,0.7364557385444641,3,0.12
0,ba2,cosine,23,18,0.6079152822494507,0.355580598115921,0.7364557385444641,3,0.12
0,ba2,cosine,23,19,0.6079152822494507,0.355580598115921,0.7364557385444641,3,0.12
0,ba2,cosine,23,20,0.6079152822494507,0.355580598115921,0.7364557385444641,3,0.12
0,ba2,cosine,23,21,0.6079152822494507,0.6079152822494507,0,3,0.0
0,ba2,cosine,23,22,0.6079152822494507,0.33754590153694153,0.7258201241493225,4,0.2
0,ba2,cosine,23,23,0.6079152822494507,0.6079152822494507,0,3,0.0
0,ba2,cosine,23,24,0.6079152822494507,0.22030293941497803,0.7180229425430298,4,0.24
0,ba2,cosine,24,0,0.2852071523666382,0.2852071523666382,0,15,0.0
0,ba2,cosine,24,1,0.2852071523666382,0.14374525845050812,0.31967809796333313,5,0.56
0,ba2,cosine,24,2,0.2852071523666382,0.27843233942985535,0.7212961912155151,3,0.6
0,ba2,cosine,24,3,0.2852071523666382,0.27851706743240356,0.7053744792938232,2,0.24
0,ba2,cosine,24,4,0.2852071523666382,0.2852071523666382,0,4,0.0
0,ba2,cosine,24,5,0.2852071523666382,0.14374518394470215,0.7235413789749146,2,0.64
0,ba2,cosine,24,6,0.2852071523666382,0.20596842467784882,0.3438447117805481,2,0.64
0,ba2,cosine,24,7,0.2852071523666382,0.2852071523666382,0,3,0.0
